,,,,,,,,,,,,,,,,,#of trees run,#of trees run,effsize,effsize,effsize,effsize,effsize,effsize,effsize,effsize,effsize,effsize,rel_diff,rel_diff,rel_diff,rel_diff,rel_diff,rel_diff,rel_diff,rel_diff,rel_diff,rel_diff,,,Tree,Collapsed tree,Collapsed tree short format,Smallest pp value in tree,plase of smallest pp,The main topologies found and support of each dataset count,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Homogroups/Orthogroups,Species sample,File name in Table 4,#,SP # (see Genome gene content datasets protocol.pdf in repository),File name in repository  (Use $find *Text-in-cell*),E-value,I-value,nchar,Run1,,Run2,,Run3,,Run4,,maxdiff,meandiff,Prior,alpha,gamma_rates[1],gamma_rates[2],gamma_rates[3],gamma_rates[4],mu,pi[1],pi[2],rec_mu,Prior,alpha,gamma_rates[1],gamma_rates[2],gamma_rates[3],gamma_rates[4],mu,pi[1],pi[2],rec_mu,maxdiff,Smallest ESS value,,,,,,"(PO,(CT,(PL,((XEBO,(PR,(CH,AM))),CN)));","(PO,(CT,(PL,((AC,(PR,(CH,AM))),CN)));","(PO,(CT,(PL,((XEBO,((EC,LO),(CH,AM))),CN)));","(PO,(CT,(PL,((AC,((EC,LO),(CH,AM))),CN)));","(PO,(CT,(PL,(XE,(((EC,LO),CH),AM)),CN)));","(PO,(CT,(PL,(XE,((EC,LO),(CH,AM))),CN)));","(PO,(CT,(PL,(XE,((PR,CH),AM)),CN)));","(PO,(CT,(PL,(XE,(PR,(CH,AM))),CN)));","(PO,(CT,PL,((AC,(PR,(CH,AM))),CN)));","(PO,(CT,PL,((XEBO,((EC,LO),(CH,AM))),CN)));","(PO,(CT,PL,((XEBO,(PR,(CH,AM))),CN)));","(PO,((CT,PL),((AC,(PR,(CH,AM))),CN)));","(PO,((CT,PL),((XEBO,(PR,(CH,AM))),CN)));","(PO,((CT,PL),(XE,((EC,LO),(CH,AM))),CN)));","(PO,((CT,PL),(XE,(PR,(CH,AM))),CN)));","(PO,(CT,(PL,((((EC,LO),CH),(HE,((STPU,XE,(OPFA,AUMO))),ACPL))),CN)));","(PO,(CT,(PL,(((PR,((((XETR,(PLSA,GAGA)),DARE),CIIN),BRFL)),XE,(HE,((OPFA,AUMO),EC)))),CN)));","(PO,(CT,(PL,(((PR,CH),(HE,(XE,(OPFA,AUMO)),EC))),CN)));","(PO,(CT,(PL,(((PR,CH),XE,AM)),CN)));","(PO,(PL,(CT,(((PR,CH),XE,AM)),CN)));","(PO,(PL,(CT,((AC,((EC,LO),(CH,AM))),CN)));","(PO,(PL,(CT,((AC,(PR,(CH,AM))),CN)));","(PO,(PL,(CT,((XEBO,((EC,LO),(CH,AM))),CN)));","(PO,(PL,(CT,((XEBO,(PR,(CH,AM))),CN)));","(PO,(PL,(CT,(XE,((EC,LO),(CH,AM))),CN)));","(PO,(PL,(CT,(XE,((PR,CH),AM)),CN)));","(PO,(PL,(CT,(XE,(PR,(CH,AM))),CN)));","(PL,(PO,(CT,(((PR,CH),(XEBO,AM)),CN)));","(PL,(PO,(CT,((AC,(PR,(CH,AM))),CN)));","(PL,(PO,(CT,((PR,(CH,(XEBO,AM))),CN)));","(PL,(PO,(CT,((XEBO,(PR,(CH,AM))),CN)));","(PL,(PO,(CT,(XE,((PR,CH),AM)),CN)));","(PL,(PO,(CT,(XE,(PR,(CH,AM))),CN)));"
Homo,Hol,Hol-homo-disAb,42,41,Hol-homo-disAb41,1.00E-03,1.5,30818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(ACDI:0.002248,NEVE:0.002295,(HYMA:0.006474,(((PLBA:0.007548,MNLE:0.001833)0.99:0.010769,((TRAD:0.002264,HOHO:0.000852)0.99:0.006187,(((SARO:0.004055,MOBR:0.007378)0.99:0.00528,(SPAR:0.012506,CAOW:0.008276)0.99:0.002472)0.99:0.002332,(OSCA:0.010434,(SYCI:0.004997,(TEWI:0.004025,AMQU:0.002801)0.99:0.002724)0.99:0.000295)0.99:0.000382)0.99:0.000414)0.98:0.000134)0.99:0.000289,((XEBO:0.007124,((SYRO:0.002327,PSVA:0.00238)0.99:0.006122,(NEWE:0.002937,MEST:0.005774)0.99:0.001664)0.99:0.000739)0.99:0.000925,(((LOGI:0.003329,(HERO:0.006455,CATE:0.002193)0.99:0.000714)0.99:0.000262,(SCMA:0.013863,((IXSC:0.005324,(DRME:0.006119,DAPU:0.004439)0.99:0.000926)0.99:0.000764,(PRPA:0.005472,CAEL:0.002332)0.99:0.010431)0.99:0.001324)0.99:0.000397)0.99:0.000559,(((((XETR:0.001562,(HOSA:0.000369,GAGA:0.001349)0.99:0.000216)0.99:0.000364,DARE:0.000916)0.99:0.002377,CIIN:0.006273)0.99:0.000662,BRFL:0.00293)0.99:0.000494,((SAKO:0.001695,PTFL:0.002816)0.99:0.001336,((OPFA:0.001654,AUMO:0.00558)0.99:0.001156,(STPU:0.002785,ACPL:0.002288)0.99:0.000364)0.99:0.000589)0.99:0.000432)0.99:0.000333)0.99:0.000319)0.99:0.000546)0.99:0.000665)0.99:0.001238);","(SPAR,(CAOW,((SARO,MOBR),((OSCA,(SYCI,(TEWI,AMQU))),((TRAD,HOHO),((PLBA,MNLE),(((XEBO,((SYRO,PSVA),(NEWE,MEST))),(((LOGI,(HERO,CATE)),(SCMA,((IXSC,(DRME,DAPU)),(PRPA,CAEL)))),(((((XETR,(HOSA,GAGA)),DARE),CIIN),BRFL),((SAKO,PTFL),((OPFA,AUMO),(STPU,ACPL)))))),(HYMA,(ACDI,NEVE)))))))));","(PO,(PL,(CT,(XE,(PR,(CH,AM))),CN)));",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Homo,HolXen,HolXen-homo-disAb,43,35,HolXen-homo-disAb,1.00E-03,1.5,24614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(ACDI:0.002674,NEVE:0.002601,(HYMA:0.007638,(((PLBA:0.009077,MNLE:0.00211)0.99:0.012942,((TRAD:0.002762,HOHO:0.001074)0.99:0.007349,(((SARO:0.004907,MOBR:0.009148)0.99:0.006496,(SPAR:0.015651,CAOW:0.010292)0.99:0.002925)0.99:0.00271,(OSCA:0.012657,(SYCI:0.005935,(TEWI:0.004813,AMQU:0.003325)0.99:0.003215)0.97:0.000312)0.99:0.000462)0.99:0.000485)0.99:0.000156)0.99:0.000289,(((SYRO:0.0028,PSVA:0.002667)0.99:0.007293,(NEWE:0.003316,MEST:0.006861)0.99:0.00197)0.99:0.001933,(((IXSC:0.006443,(DRME:0.007363,DAPU:0.005339)0.99:0.001151)0.99:0.00282,(LOGI:0.003667,(HERO:0.007499,CATE:0.00243)0.99:0.000828)0.99:0.000305)0.99:0.000468,(((((XETR:0.001808,(HOSA:0.000457,GAGA:0.00158)0.99:0.000248)0.99:0.000405,DARE:0.001039)0.99:0.00269,CIIN:0.007319)0.99:0.000666,BRFL:0.003185)0.99:0.000376,((SAKO:0.001614,PTFL:0.003131)0.99:0.001299,(STPU:0.002873,ACPL:0.00219)0.99:0.000804)0.99:0.000562)0.99:0.000536)0.99:0.000553)0.99:0.000521)0.99:0.000776)0.99:0.001364);","(SPAR,(CAOW,((SARO,MOBR),((OSCA,(SYCI,(TEWI,AMQU))),((TRAD,HOHO),((PLBA,MNLE),((((SYRO,PSVA),(NEWE,MEST)),(((IXSC,(DRME,DAPU)),(LOGI,(HERO,CATE))),(((((XETR,(HOSA,GAGA)),DARE),CIIN),BRFL),((SAKO,PTFL),(STPU,ACPL))))),(HYMA,(ACDI,NEVE)))))))));","(PO,(PL,(CT,((AC,((EC,LO),(CH,AM))),CN)));",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Homo,HolAco,HolAco-homo-disAb,44,38,HolAco-homo-SCMA_is_in_disAb,1.00E-03,1.5,29318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(ACDI:0.002207,NEVE:0.002232,(HYMA:0.006275,(((PLBA:0.007504,MNLE:0.001874)0.99:0.010445,((TRAD:0.002218,HOHO:0.000853)0.99:0.006021,(((SARO:0.00401,MOBR:0.007414)0.99:0.005334,(SPAR:0.012696,CAOW:0.00844)0.99:0.002393)0.99:0.00217,(OSCA:0.010294,(SYCI:0.004882,(TEWI:0.003943,AMQU:0.002789)0.99:0.00267)0.97:0.000266)0.99:0.000382)0.99:0.000396)0.99:0.000137)0.99:0.000234,(((SYRO:0.002366,PSVA:0.002353)0.99:0.005861,(NEWE:0.002754,MEST:0.005563)0.99:0.001619)0.99:0.001556,(((LOGI:0.003089,(HERO:0.006224,CATE:0.002054)0.99:0.000673)0.99:0.000238,(SCMA:0.013523,((IXSC:0.005203,(DRME:0.006018,DAPU:0.004352)0.99:0.000881)0.99:0.000818,(PRPA:0.005432,CAEL:0.00239)0.99:0.010315)0.99:0.001199)0.99:0.000307)0.99:0.000409,(((((XETR:0.001523,(HOSA:0.00039,GAGA:0.001307)0.99:0.000206)0.99:0.000333,DARE:0.000895)0.99:0.002233,CIIN:0.006035)0.99:0.000561,BRFL:0.002669)0.99:0.000326,((SAKO:0.001395,PTFL:0.002589)0.99:0.001055,(STPU:0.002371,ACPL:0.001881)0.99:0.000684)0.99:0.00047)0.99:0.000473)0.99:0.000457)0.99:0.000416)0.99:0.000648)0.99:0.001137);","(SPAR,(CAOW,((SARO,MOBR),((OSCA,(SYCI,(TEWI,AMQU))),((TRAD,HOHO),((PLBA,MNLE),((((SYRO,PSVA),(NEWE,MEST)),(((LOGI,(HERO,CATE)),(SCMA,((IXSC,(DRME,DAPU)),(PRPA,CAEL)))),(((((XETR,(HOSA,GAGA)),DARE),CIIN),BRFL),((SAKO,PTFL),(STPU,ACPL))))),(HYMA,(ACDI,NEVE)))))))));","(PO,(PL,(CT,((AC,(PR,(CH,AM))),CN)));",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Homo,Hol,Hol-homo-neAb,45,38,Hol-homo-neAb38-cluster.Hol-homo-neAb.BLAST_Results.1e3_1.5.mcl,1.00E-03,1.5,29135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(ACDI:0.002664,NEVE:0.002693,(HYMA:0.007862,(((PLBA:0.009028,MNLE:0.002087)0.99:0.013133,((TRAD:0.002642,HOHO:0.001066)0.99:0.007402,(((SARO:0.004786,MOBR:0.00884)0.99:0.00635,(SPAR:0.015001,CAOW:0.00992)0.99:0.003053)0.99:0.002871,(OSCA:0.012676,(SYCI:0.006006,(TEWI:0.004875,AMQU:0.003358)0.99:0.003264)0.99:0.000341)0.99:0.000442)0.99:0.000517)0.8:0.000113)0.99:0.000393,((XEBO:0.008603,((SYRO:0.002766,PSVA:0.002791)0.99:0.007344,(NEWE:0.003421,MEST:0.006937)0.99:0.002019)0.99:0.000946)0.99:0.00112,(((IXSC:0.006482,(DRME:0.007386,DAPU:0.005362)0.99:0.001179)0.99:0.002964,(LOGI:0.003905,(HERO:0.007712,CATE:0.002539)0.99:0.00086)0.99:0.000337)0.99:0.000639,(((((XETR:0.001829,(HOSA:0.000453,GAGA:0.001628)0.99:0.00025)0.99:0.000429,DARE:0.001085)0.99:0.00283,CIIN:0.007545)0.99:0.000791,BRFL:0.003484)0.99:0.000577,((SAKO:0.001955,PTFL:0.003356)0.99:0.001578,((OPFA:0.001995,AUMO:0.006674)0.99:0.001372,(STPU:0.003281,ACPL:0.002661)0.99:0.000418)0.99:0.0007)0.99:0.000482)0.99:0.000378)0.99:0.000378)0.99:0.000665)0.99:0.00081)0.99:0.001444);","(SPAR,(CAOW,((SARO,MOBR),((OSCA,(SYCI,(TEWI,AMQU))),((TRAD,HOHO),((PLBA,MNLE),(((XEBO,((SYRO,PSVA),(NEWE,MEST))),(((IXSC,(DRME,DAPU)),(LOGI,(HERO,CATE))),(((((XETR,(HOSA,GAGA)),DARE),CIIN),BRFL),((SAKO,PTFL),((OPFA,AUMO),(STPU,ACPL)))))),(HYMA,(ACDI,NEVE)))))))));","(PO,(PL,(CT,(XE,((EC,LO),(CH,AM))),CN)));",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Homo,HolXen,HolXen-homo-neAb,46,32,HolXen.BLAST_Results_ne.1e3_1.5.mcl.out,1.00E-03,1.5,22970,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(ACDI:0.00242,NEVE:0.002551,(HYMA:0.007653,(((PLBA:0.009005,MNLE:0.002025)0.99:0.013198,((TRAD:0.002639,HOHO:0.00096)0.99:0.007409,(((SARO:0.004775,MOBR:0.009173)0.99:0.006793,(SPAR:0.016293,CAOW:0.010485)0.99:0.003138)0.99:0.002969,(OSCA:0.012775,(SYCI:0.005822,(TEWI:0.00468,AMQU:0.003145)0.99:0.003173)0.99:0.00041)0.99:0.000426)0.99:0.000523)0.84:0.000123)0.99:0.000395,(XEBO:0.009348,(((IXSC:0.006431,(DRME:0.007368,DAPU:0.005305)0.99:0.001228)0.99:0.002869,(LOGI:0.003501,(HERO:0.00748,CATE:0.00228)0.99:0.000876)0.99:0.000337)0.99:0.000545,(((((XETR:0.001834,(HOSA:0.00043,GAGA:0.001601)0.99:0.000255)0.99:0.000411,DARE:0.001052)0.99:0.002808,CIIN:0.007391)0.99:0.000681,BRFL:0.003164)0.99:0.000371,((SAKO:0.001655,PTFL:0.003097)0.99:0.001299,(STPU:0.002849,ACPL:0.002214)0.99:0.000822)0.99:0.000568)0.99:0.000362)0.99:0.000192)0.99:0.000838)0.99:0.000778)0.99:0.001266);","(SPAR,(CAOW,((SARO,MOBR),((OSCA,(SYCI,(TEWI,AMQU))),((TRAD,HOHO),((PLBA,MNLE),((XEBO,(((IXSC,(DRME,DAPU)),(LOGI,(HERO,CATE))),(((((XETR,(HOSA,GAGA)),DARE),CIIN),BRFL),((SAKO,PTFL),(STPU,ACPL))))),(HYMA,(ACDI,NEVE)))))))));","(PO,(PL,(CT,((XEBO,((EC,LO),(CH,AM))),CN)));",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Homo,HolAco,HolAco-homo-neAb,47,35,cluster.HolXen-homo-neAb.BLAST_Results.1e3_1.5.mcl.table,1.00E-03,1.5,27684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(ACDI:0.002596,NEVE:0.002577,(HYMA:0.007555,(((PLBA:0.009015,MNLE:0.002124)0.99:0.012696,((TRAD:0.002669,HOHO:0.001016)0.99:0.007225,(((SARO:0.004838,MOBR:0.009018)0.99:0.006434,(SPAR:0.015499,CAOW:0.010222)0.99:0.002871)0.99:0.002646,(OSCA:0.012493,(SYCI:0.005858,(TEWI:0.004759,AMQU:0.003309)0.99:0.003166)0.97:0.000311)0.99:0.00045)0.99:0.000468)0.99:0.000156)0.99:0.000284,(((SYRO:0.002689,PSVA:0.002629)0.99:0.007113,(NEWE:0.003245,MEST:0.0067)0.99:0.001934)0.99:0.001904,(((IXSC:0.006352,(DRME:0.007309,DAPU:0.005302)0.99:0.001117)0.99:0.00275,(LOGI:0.003635,(HERO:0.007384,CATE:0.002416)0.99:0.000808)0.99:0.000299)0.99:0.000463,(((((XETR:0.001779,(HOSA:0.000434,GAGA:0.001547)0.99:0.000244)0.99:0.000394,DARE:0.001036)0.99:0.002636,CIIN:0.007244)0.99:0.000661,BRFL:0.003151)0.99:0.000374,((SAKO:0.001601,PTFL:0.003076)0.99:0.001253,(STPU:0.002801,ACPL:0.002189)0.99:0.00079)0.99:0.000552)0.99:0.00053)0.99:0.000548)0.99:0.000509)0.99:0.000772)0.99:0.001338);","(SPAR,(CAOW,((SARO,MOBR),((OSCA,(SYCI,(TEWI,AMQU))),((TRAD,HOHO),((PLBA,MNLE),((((SYRO,PSVA),(NEWE,MEST)),(((IXSC,(DRME,DAPU)),(LOGI,(HERO,CATE))),(((((XETR,(HOSA,GAGA)),DARE),CIIN),BRFL),((SAKO,PTFL),(STPU,ACPL))))),(HYMA,(ACDI,NEVE)))))))));","(PO,(PL,(CT,((AC,((EC,LO),(CH,AM))),CN)));",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Homo,Cho,Cho-homo-disAb,48,39,Cho-homo-disAb,1.00E-03,1.5,34449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(ACDI:0.002535,NEVE:0.002562,(HYMA:0.007288,(((PLBA:0.008605,MNLE:0.002064)0.99:0.012349,((TRAD:0.002566,HOHO:0.00103)0.99:0.006885,((SARO:0.004532,MOBR:0.008499)0.99:0.009035,(OSCA:0.011935,(SYCI:0.00562,(TEWI:0.004566,AMQU:0.003187)0.99:0.003082)0.99:0.000323)0.99:0.000285)0.99:0.000604)0.99:0.000159)0.99:0.000313,((XEBO:0.008089,((SYRO:0.002702,PSVA:0.00265)0.99:0.007021,(NEWE:0.003227,MEST:0.006539)0.99:0.001879)0.99:0.000891)0.99:0.001016,(((LOGI:0.003726,(HERO:0.007258,CATE:0.002446)0.96:0.000796)0.96:0.000289,(SCMA:0.015696,((IXSC:0.005941,(DRME:0.006853,DAPU:0.004962)0.99:0.001022)0.99:0.000777,(PRPA:0.006316,CAEL:0.002762)0.99:0.011738)0.99:0.001519)0.96:0.00046)0.99:0.000622,(((((XETR:0.001776,(HOSA:0.000407,GAGA:0.00151)0.99:0.000237)0.99:0.000413,DARE:0.001016)0.99:0.002699,CIIN:0.007086)0.99:0.000724,BRFL:0.0033)0.99:0.000542,((SAKO:0.001839,PTFL:0.003168)0.99:0.001483,((OPFA:0.001881,AUMO:0.006356)0.99:0.001316,(STPU:0.00311,ACPL:0.002575)0.99:0.00039)0.99:0.000656)0.99:0.000475)0.99:0.00036)0.99:0.000352)0.99:0.000621)0.99:0.000726)0.99:0.001379);","((SARO,MOBR),((OSCA,(SYCI,(TEWI,AMQU))),((TRAD,HOHO),((PLBA,MNLE),(((XEBO,((SYRO,PSVA),(NEWE,MEST))),(((LOGI,(HERO,CATE)),(SCMA,((IXSC,(DRME,DAPU)),(PRPA,CAEL)))),(((((XETR,(HOSA,GAGA)),DARE),CIIN),BRFL),((SAKO,PTFL),((OPFA,AUMO),(STPU,ACPL)))))),(HYMA,(ACDI,NEVE)))))));","(PO,(PL,(CT,(XE,(PR,(CH,AM))),CN)));",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Homo,ChoXen,ChoXen-homo-disAb,49,33,cluster.Aco.BLAST_Results.1e3_1.5,1.00E-03,1.5,24302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(ACDI:0.003084,NEVE:0.003014,(HYMA:0.00905,(((PLBA:0.010914,MNLE:0.002494)0.99:0.015389,((TRAD:0.003129,HOHO:0.001176)0.99:0.00865,((SARO:0.005741,MOBR:0.010981)0.99:0.011188,(OSCA:0.015169,(SYCI:0.006996,(TEWI:0.005694,AMQU:0.003918)0.99:0.003808)0.99:0.00036)0.99:0.000345)0.99:0.000721)0.96:0.000165)0.99:0.000378,(((SYRO:0.003183,PSVA:0.003142)0.99:0.008792,(NEWE:0.003908,MEST:0.008102)0.99:0.002342)0.99:0.002305,(((IXSC:0.007513,(DRME:0.008555,DAPU:0.006214)0.99:0.001295)0.99:0.003337,(LOGI:0.004248,(HERO:0.008828,CATE:0.00282)0.99:0.000965)0.99:0.000343)0.99:0.000545,(((((XETR:0.002109,(HOSA:0.000531,GAGA:0.001845)0.99:0.000291)0.99:0.000466,DARE:0.001204)0.99:0.003155,CIIN:0.008662)0.99:0.000765,BRFL:0.003742)0.99:0.000441,((SAKO:0.001881,PTFL:0.003718)0.99:0.001509,(STPU:0.003325,ACPL:0.00256)0.99:0.000924)0.99:0.000644)0.99:0.000605)0.99:0.000625)0.99:0.000634)0.99:0.000884)0.99:0.00161);","((SARO,MOBR),((OSCA,(SYCI,(TEWI,AMQU))),((TRAD,HOHO),((PLBA,MNLE),((((SYRO,PSVA),(NEWE,MEST)),(((IXSC,(DRME,DAPU)),(LOGI,(HERO,CATE))),(((((XETR,(HOSA,GAGA)),DARE),CIIN),BRFL),((SAKO,PTFL),(STPU,ACPL))))),(HYMA,(ACDI,NEVE)))))));","(PO,(PL,(CT,((AC,((EC,LO),(CH,AM))),CN)));",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Homo,ChoAco,ChoAco-homo-disAb,50,36,cluster.Xen.BLAST_Results.1e3_1.5.mcl.table.fasta.nexus,1.00E-03,1.5,29017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(ACDI:0.002459,NEVE:0.00244,(HYMA:0.007168,(((PLBA:0.008864,MNLE:0.00226)0.99:0.011897,((TRAD:0.002493,HOHO:0.000948)0.99:0.006783,((SARO:0.004736,MOBR:0.008728)0.99:0.00868,(OSCA:0.011752,(SYCI:0.005546,(TEWI:0.004491,AMQU:0.003138)0.99:0.00301)0.98:0.000277)0.99:0.000296)0.99:0.000571)0.99:0.000154)0.99:0.00026,(((SYRO:0.002602,PSVA:0.002579)0.99:0.006875,(NEWE:0.003164,MEST:0.006356)0.99:0.001946)0.99:0.001764,(((LOGI:0.003476,(HERO:0.00704,CATE:0.002322)0.99:0.000753)0.99:0.000262,(SCMA:0.015524,((IXSC:0.005844,(DRME:0.00677,DAPU:0.004913)0.99:0.000965)0.99:0.000812,(PRPA:0.006312,CAEL:0.002809)0.99:0.01163)0.99:0.001409)0.99:0.000368)0.99:0.000457,(((((XETR:0.001681,(HOSA:0.000418,GAGA:0.001475)0.99:0.000235)0.99:0.000374,DARE:0.000991)0.99:0.002503,CIIN:0.006868)0.99:0.000622,BRFL:0.003002)0.99:0.000365,((SAKO:0.00152,PTFL:0.002928)0.99:0.001201,(STPU:0.002658,ACPL:0.002099)0.99:0.000738)0.99:0.000523)0.99:0.000517)0.99:0.000499)0.99:0.000488)0.99:0.0007)0.99:0.001281);","((SARO,MOBR),((OSCA,(SYCI,(TEWI,AMQU))),((TRAD,HOHO),((PLBA,MNLE),((((SYRO,PSVA),(NEWE,MEST)),(((LOGI,(HERO,CATE)),(SCMA,((IXSC,(DRME,DAPU)),(PRPA,CAEL)))),(((((XETR,(HOSA,GAGA)),DARE),CIIN),BRFL),((SAKO,PTFL),(STPU,ACPL))))),(HYMA,(ACDI,NEVE)))))));","(PO,(PL,(CT,((AC,(PR,(CH,AM))),CN)));",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Homo,Cho,Cho-homo-neAb,51,36,cluster.Cho-homo-neAb.BLAST_Results.1e3_1.5,1.00E-03,1.5,28828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(ACDI:0.003118,NEVE:0.003144,(HYMA:0.009141,(((PLBA:0.010852,MNLE:0.002491)0.99:0.015514,((TRAD:0.003105,HOHO:0.001198)0.99:0.008634,((SARO:0.005648,MOBR:0.010704)0.99:0.011222,(OSCA:0.015165,(SYCI:0.007031,(TEWI:0.005715,AMQU:0.003884)0.99:0.00384)0.99:0.000423)0.99:0.00034)0.99:0.000767)0.76:0.000131)0.99:0.000463,((XEBO:0.010102,((SYRO:0.003424,PSVA:0.003407)0.99:0.008902,(NEWE:0.004009,MEST:0.008251)0.99:0.002403)0.99:0.00112)0.99:0.001275,(((IXSC:0.007494,(DRME:0.008552,DAPU:0.006176)0.99:0.001359)0.99:0.003498,(LOGI:0.004496,(HERO:0.009029,CATE:0.002918)0.99:0.001008)0.99:0.000388)0.99:0.000726,(((((XETR:0.002117,(HOSA:0.000529,GAGA:0.001866)0.99:0.000295)0.99:0.000493,DARE:0.001215)0.99:0.003312,CIIN:0.008842)0.99:0.000909,BRFL:0.004032)0.99:0.000651,((SAKO:0.002234,PTFL:0.003925)0.99:0.001831,((OPFA:0.002369,AUMO:0.007921)0.99:0.001628,(STPU:0.003832,ACPL:0.003075)0.99:0.000455)0.99:0.000817)0.99:0.000561)0.99:0.000422)0.99:0.000432)0.99:0.000801)0.99:0.000914)0.99:0.001683);","((SARO,MOBR),((OSCA,(SYCI,(TEWI,AMQU))),((TRAD,HOHO),((PLBA,MNLE),(((XEBO,((SYRO,PSVA),(NEWE,MEST))),(((IXSC,(DRME,DAPU)),(LOGI,(HERO,CATE))),(((((XETR,(HOSA,GAGA)),DARE),CIIN),BRFL),((SAKO,PTFL),((OPFA,AUMO),(STPU,ACPL)))))),(HYMA,(ACDI,NEVE)))))));","(PO,(PL,(CT,(XE,((EC,LO),(CH,AM))),CN)));",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Homo,ChoXen,ChoXen-homo-neAb,52,30,ChoXen-homo-disAb33,1.00E-03,1.5,22662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(ACDI:0.003099,NEVE:0.003017,(HYMA:0.00905,(((PLBA:0.01087,MNLE:0.002444)0.99:0.015402,((TRAD:0.003157,HOHO:0.001219)0.99:0.008615,((SARO:0.005782,MOBR:0.011058)0.99:0.011186,(OSCA:0.015229,(SYCI:0.007006,(TEWI:0.005689,AMQU:0.00391)0.99:0.003805)0.99:0.000365)0.99:0.000348)0.99:0.00073)0.97:0.000164)0.99:0.00036,(((SYRO:0.003254,PSVA:0.00324)0.99:0.008701,(NEWE:0.003908,MEST:0.008055)0.99:0.002344)0.99:0.002303,(((IXSC:0.007478,(DRME:0.008578,DAPU:0.006214)0.99:0.001282)0.99:0.0033,(LOGI:0.004271,(HERO:0.008846,CATE:0.002839)0.99:0.000963)0.99:0.000344)0.99:0.000542,(((((XETR:0.00211,(HOSA:0.000531,GAGA:0.00186)0.99:0.000291)0.99:0.00047,DARE:0.001269)0.99:0.003163,CIIN:0.008645)0.99:0.000762,BRFL:0.003704)0.99:0.000442,((SAKO:0.001877,PTFL:0.003753)0.99:0.001511,(STPU:0.003333,ACPL:0.002548)0.99:0.000925)0.99:0.000644)0.99:0.000607)0.99:0.000625)0.99:0.000631)0.99:0.000883)0.99:0.001599);","((SARO,MOBR),((OSCA,(SYCI,(TEWI,AMQU))),((TRAD,HOHO),((PLBA,MNLE),((((SYRO,PSVA),(NEWE,MEST)),(((IXSC,(DRME,DAPU)),(LOGI,(HERO,CATE))),(((((XETR,(HOSA,GAGA)),DARE),CIIN),BRFL),((SAKO,PTFL),(STPU,ACPL))))),(HYMA,(ACDI,NEVE)))))));","(PO,(PL,(CT,((AC,((EC,LO),(CH,AM))),CN)));",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
